ID,model,engine_power,age_in_days,km,previous_owners,lat,lon,price,concadtBC,len(no_of_char),sumif,averageif,countifs
989,lounge,51,1066,58600,1,44.90724182,8.611559868,8500,lounge 51,6,1171.518802,9753.7884,1
990,lounge,51,609,47989,1,41.10787964,14.20880985,9800,lounge 51,6,716.3166895,8358.61667,1
991,lounge,51,670,52400,1,43.25386047,11.81614971,8800,lounge 51,6,777.0700102,8854.58143,1
992,lounge,51,670,21000,1,44.0098114,10.59037018,10800,lounge 51,6,776.6001816,4654.514312,1
993,lounge,51,3835,96700,1,41.46273041,12.90528011,6300,lounge 51,6,3941.368011,15278.05257,1
994,lounge,51,821,14500,1,41.90322113,12.49565029,10600,lounge 51,6,927.3988714,3718.914124,1
995,lounge,51,790,40100,1,45.33407974,11.37687016,10200,lounge 51,6,898.7109499,7314.81585,1
996,pop,51,701,13947,1,45.43811035,12.31814957,9700,pop 51,3,810.7562599,3494.250894,1
997,lounge,51,2192,106000,1,40.56388855,17.33919907,7500,lounge 51,6,2301.903088,16543.8433,1
998,sport,51,3470,139750,3,41.2329483,16.29486084,5800,sport 51,5,3581.527809,18642.06598,0
999,pop,51,731,56000,3,40.8401413,14.25226021,8900,pop 51,3,840.0924015,8217.88655,0
1000,pop,51,2070,97677,1,42.51440811,14.14770985,7790,pop 51,3,2178.662118,15378.23745,1
1001,lounge,51,670,23458,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,4805.759527,1
1002,lounge,51,366,9248,1,39.21453857,9.110489845,10000,lounge 51,6,466.3250284,2817.046433,1
1003,pop,51,2404,85000,1,43.52902985,12.16218376,6499,pop 51,3,2511.691214,13430.38446,1
1004,lounge,51,609,45053,1,41.10787964,14.20880985,9600,lounge 51,6,716.3166895,7910.61667,1
1005,lounge,51,3227,68000,1,39.84526062,18.36552048,7450,lounge 51,6,3337.210781,11256.03011,1
1006,pop,51,731,17400,1,44.0098114,10.59037018,10800,pop 51,3,837.6001816,4148.514312,1
1007,lounge,51,2466,47524,1,45.06967926,7.704919815,7950,lounge 51,6,2570.774599,8292.824943,1
1008,sport,62,3074,112117,1,45.25228119,8.742609978,8900,sport 62,5,3190.994891,17744.5707,1
1009,pop,62,1797,32000,1,40.91109085,14.39820957,10500,pop 62,3,1915.3093,6345.3299,1
1010,lounge,51,456,13000,1,45.96057129,8.449370384,10490,lounge 51,6,562.4099417,3436.772849,1
1011,lounge,51,3347,138000,2,45.5320015,9.28153038,4600,lounge 51,6,8054.813532,20865.54479,0
1012,pop,51,4169,143253,2,43.70996094,10.3994503,3900,pop 51,3,8176.109411,21632.87277,0
1013,pop,51,2404,80613,2,41.90322113,12.49565029,6900,pop 51,3,2511.398871,12860.77127,0
1014,lounge,51,3227,140000,2,41.7690506,12.66281033,4800,lounge 51,6,8134.431861,21162.63312,0
1015,lounge,51,609,34782,2,41.10787964,14.20880985,8900,lounge 51,6,717.3166895,6343.330956,0
1016,lounge,51,366,9248,1,44.50482178,11.34517956,10000,lounge 51,6,473.8500013,2818.121429,1
1017,sport,51,4261,105000,1,45.69655991,9.064319611,4900,sport 51,5,9267.76088,16324.53727,1
1018,lounge,51,670,36900,1,40.91411972,14.26638985,8900,lounge 51,6,777.1805096,6654.597216,1
1019,lounge,51,366,12000,1,42.09685898,11.78981018,9990,lounge 51,6,471.8866692,3209.555238,1
1020,pop,51,1492,59000,1,44.0098114,10.59037018,7500,pop 51,3,1598.600182,9728.657169,1
1021,lounge,51,1492,56779,1,45.25130844,10.66870022,10900,lounge 51,6,1599.920009,9897.702858,1
1022,lounge,51,4200,110000,1,41.90322113,12.49565029,4999,lounge 51,6,9305.398871,17044.3427,1
1023,lounge,51,425,19570,1,45.6835289,11.95294952,10500,lounge 51,6,534.6364784,4372.805211,1
1024,lounge,51,790,33869,1,43.52902985,12.16218376,9490,lounge 51,6,897.6912136,6323.098745,1
1025,pop,51,701,39162,1,45.5712204,9.159139633,9780,pop 51,3,807.73036,7107.390051,1
1026,lounge,51,3743,128000,1,37.50395966,14.96681023,6700,lounge 51,6,3847.47077,19793.21011,1
1027,pop,51,4049,163000,1,45.66228104,9.631299973,4900,pop 51,3,9056.293581,24579.75623,1
1028,lounge,51,1066,69000,1,41.90322113,12.49565029,8900,lounge 51,6,1172.398871,11296.77127,1
1029,lounge,51,670,42207,1,41.10787964,14.20880985,8900,lounge 51,6,777.3166895,7412.759527,1
1030,lounge,51,4414,149326,1,45.81071091,9.08714962,3900,lounge 51,6,8420.897861,22535.98541,1
1031,pop,51,2739,91000,1,45.69655991,9.064319611,7800,pop 51,3,2845.76088,14521.1087,1
1032,lounge,51,2466,110000,1,45.06967926,7.704919815,5990,lounge 51,6,2570.774599,16937.9678,1
1033,pop,51,1886,33530,1,40.82139969,14.12238026,7300,pop 51,3,1992.94378,6117.849111,1
1034,lounge,51,670,26500,1,44.0098114,10.59037018,10800,lounge 51,6,776.6001816,5440.228597,1
1035,lounge,51,670,56779,1,45.25130844,10.66870022,10900,lounge 51,6,777.9200087,9780.274287,1
1036,lounge,51,1797,71800,1,45.81475067,8.830129623,9300,lounge 51,6,1903.64488,11858.37784,1
1037,pop,51,2039,47000,1,43.52902985,12.16218376,7490,pop 51,3,2146.691214,8091.241602,1
1038,sport,51,701,39162,1,40.75220871,14.45341015,9879,sport 51,5,808.2056189,7121.886517,1
1039,lounge,51,790,36624,1,45.02238846,7.586019993,8990,lounge 51,6,894.6084085,6644.801201,1
1040,lounge,51,1155,27944,1,45.49134827,10.21743965,9900,lounge 51,6,1262.708788,5587.38697,1
1041,pop,51,701,42000,1,45.67449188,12.15540028,8450,pop 51,3,810.8298922,7323.261413,1
1042,lounge,51,640,38231,1,41.10787964,14.20880985,8900,lounge 51,6,747.3166895,6840.473813,1
1043,lounge,51,2616,56000,1,45.58409119,9.270959854,7699,lounge 51,6,2722.855051,9489.550722,1
1044,pop,51,3835,160000,1,45.57213974,9.768670082,5700,pop 51,3,3942.34081,24234.90583,1
1045,lounge,51,762,60000,2,45.43830109,10.99170017,9400,lounge 51,6,871.4300013,10039.34714,0
1046,pop,51,366,19500,2,44.0098114,10.59037018,9900,pop 51,3,473.6001816,4267.800026,0
1047,lounge,51,790,28291,1,40.40106964,15.59286976,9499,lounge 51,6,897.9939394,5527.570563,1
1048,pop,51,1552,54000,1,43.46353912,11.87765026,11000,pop 51,3,1659.341189,9523.048741,1
1049,lounge,51,456,22172,1,44.41175842,12.2040596,10900,lounge 51,6,564.615818,4805.945117,1
1050,lounge,51,2466,83490,3,43.52902985,12.16218376,6490,lounge 51,6,2575.691214,11570.2114,0
1051,pop,51,701,39162,3,40.75220871,14.45341015,9879,pop 51,3,810.2056189,6231.775702,0
1052,sport,51,4049,98000,1,41.90322113,12.49565029,5500,sport 51,5,4155.398871,15379.91412,1
1053,lounge,51,731,17400,1,45.64250183,12.16362,9800,lounge 51,6,840.8061218,4006.543732,1
1054,lounge,51,640,34419,1,41.10787964,14.20880985,8900,lounge 51,6,747.3166895,6295.902384,1
1055,lounge,51,762,18467,1,40.40106964,15.59286976,9999,lounge 51,6,869.9939394,4191.570563,1
1056,lounge,51,397,13546,1,41.90322113,12.49565029,9550,lounge 51,6,503.3988714,3372.056982,1
1057,pop,51,670,45400,1,43.88188934,10.80235004,10500,pop 51,3,776.6842394,8096.954891,1
1058,sport,51,3500,60000,2,45.43830109,10.99170017,6900,sport 51,5,3609.430001,10073.20429,0
1059,pop,51,4474,119000,2,45.6563797,9.50508976,4700,pop 51,3,9282.161469,18326.16592,0
1060,pop,51,4049,140000,2,40.40106964,15.59286976,5700,pop 51,3,4157.993939,21408.42771,0
1061,lounge,51,2527,117000,2,45.78366852,8.967240334,7885,lounge 51,6,2634.750909,18217.6787,0
1062,lounge,51,1278,24162,1,45.06967926,7.704919815,8990,lounge 51,6,1382.774599,4934.253514,1
1063,lounge,51,821,32150,1,45.51285172,9.980259895,10400,lounge 51,6,928.4931116,6211.927587,1
1064,sport,51,701,56779,1,41.90322113,12.49565029,10180,sport 51,5,807.3988714,9681.485553,1
1065,lounge,51,821,14900,1,45.64250183,12.16362,9800,lounge 51,6,930.8061218,3662.258017,1
1066,lounge,51,2101,80133,1,45.46796036,9.181779861,7990,lounge 51,6,2207.64974,12905.09282,1
1067,lounge,51,670,35985,1,41.10787964,14.20880985,8900,lounge 51,6,777.3166895,6523.902384,1
1068,lounge,51,397,13017,1,41.90322113,12.49565029,9550,lounge 51,6,503.3988714,3296.485553,1
1069,lounge,51,366,7200,1,41.90322113,12.49565029,10500,lounge 51,6,472.3988714,2596.771267,1
1070,pop,51,366,11200,1,45.54597855,12.16055965,9490,pop 51,3,475.7065382,3023.958077,1
1071,lounge,51,456,16000,1,45.96057129,8.449370384,10490,lounge 51,6,562.4099417,3865.344277,1
1072,pop,51,2527,106000,1,45.76464844,8.99450016,6900,pop 51,3,2633.759149,16505.10845,1
1073,lounge,51,2647,70000,1,43.52130127,11.56849003,7500,lounge 51,6,2754.089791,11465.58426,1
1074,lounge,51,456,21907,1,45.39360046,10.48223972,10900,lounge 51,6,563.8758402,4767.982263,1
1075,pop,51,1066,16000,1,45.76197052,11.43605042,9500,pop 51,3,1175.198021,3811.028289,1
1076,sport,51,701,39162,1,41.80298996,12.59893036,10180,sport 51,5,807.4019203,7164.771703,1
1077,lounge,51,456,15344,1,45.77669144,9.065250397,9890,lounge 51,6,562.8419418,3685.97742,1
1078,lounge,51,790,34629,1,45.46796036,9.181779861,10490,lounge 51,6,896.6497402,6574.378534,1
1079,lounge,51,2131,64678,1,45.06967926,7.704919815,7490,lounge 51,6,2235.774599,10629.82494,1
1080,lounge,51,640,39332,1,41.10787964,14.20880985,9400,lounge 51,6,747.3166895,7069.188098,1
1081,lounge,51,397,13546,1,41.90322113,12.49565029,9550,lounge 51,6,503.3988714,3372.056982,1
1082,lounge,51,701,34027,1,44.71540833,11.30830002,10500,lounge 51,6,809.0237084,6477.289101,1
1083,lounge,51,821,28220,1,41.90322113,12.49565029,10400,lounge 51,6,927.3988714,5650.342696,1
1084,sport,51,3166,90000,1,40.66714096,16.60445023,6500,sport 51,5,3275.271591,14254.18166,1
1085,lounge,51,701,10000,1,43.84197998,10.51531029,9800,lounge 51,6,807.3572903,2944.62247,1
1086,lounge,51,456,18253,1,45.39360046,10.48223972,10900,lounge 51,6,563.8758402,4245.982263,1
1087,pop,51,366,17000,1,45.0007019,7.68227005,10200,pop 51,3,470.682972,3953.240425,1
1088,pop,51,701,56779,1,41.90322113,12.49565029,10180,pop 51,3,807.3988714,9681.199839,1
1089,lounge,51,456,11511,1,45.77669144,9.065250397,9890,lounge 51,6,562.8419418,3138.405992,1
1090,lounge,51,882,33160,1,45.77899933,12.99709034,9900,lounge 51,6,992.7760897,6293.968013,1
1091,lounge,51,821,30510,1,41.90322113,12.49565029,10400,lounge 51,6,927.3988714,5977.485553,1
1092,lounge,51,670,42329,1,41.10787964,14.20880985,9400,lounge 51,6,777.3166895,7501.61667,1
1093,pop,51,1339,32000,1,41.90322113,12.49565029,7990,pop 51,3,1445.398871,5919.62841,1
1094,lounge,51,670,34825,1,44.71540833,11.30830002,10500,lounge 51,6,778.0237084,6586.86053,1
1095,lounge,51,790,26220,1,41.90322113,12.49565029,8750,lounge 51,6,896.3988714,5124.485553,1
1096,lounge,51,670,28642,1,45.60982895,9.147000313,9990,lounge 51,6,776.7568293,5630.53669,1
1097,lounge,51,1461,36000,1,41.90322113,12.49565029,9300,lounge 51,6,1567.398871,6696.056982,1
1098,lounge,51,762,13590,1,44.50482178,11.34517956,10500,lounge 51,6,869.8500013,3566.407143,1
1099,pop,51,701,39162,1,41.80298996,12.59893036,10180,pop 51,3,807.4019203,7164.485989,1
1100,lounge,51,397,18324,1,45.77669144,9.065250397,9990,lounge 51,6,503.8419418,4117.548849,1
1101,lounge,51,821,18990,1,41.90322113,12.49565029,10700,lounge 51,6,927.3988714,4374.62841,1
1102,lounge,51,640,38294,1,41.10787964,14.20880985,8900,lounge 51,6,747.3166895,6849.473813,1
1103,pop,51,3684,116000,1,45.0007019,7.68227005,4900,pop 51,3,8688.682972,17812.95471,1
1104,lounge,51,640,33630,1,44.71540833,11.30830002,10500,lounge 51,6,748.0237084,6411.86053,1
1105,lounge,51,821,26390,1,41.90322113,12.49565029,10500,lounge 51,6,927.3988714,5403.199839,1
1106,lounge,51,670,28181,1,45.60982895,9.147000313,9990,lounge 51,6,776.7568293,5564.679547,1
1107,lounge,51,1247,23000,1,41.90322113,12.49565029,10600,lounge 51,6,1353.398871,4994.056982,1
1108,lounge,51,1035,22000,1,41.05591965,14.29944038,9500,lounge 51,6,1142.35536,4663.907909,1
1109,lounge,51,4108,90000,1,45.78366852,8.967240334,5000,lounge 51,6,4214.750909,14174.25013,1
1110,lounge,51,2070,114000,1,45.53659058,10.23204041,7000,lounge 51,6,2177.768631,17597.53838,1
1111,lounge,51,397,18900,1,45.19216156,11.21302032,10900,lounge 51,6,505.4051819,4330.057883,1
1112,lounge,51,670,30000,1,45.76464844,8.99450016,10800,lounge 51,6,776.7591486,5940.251307,1
1113,lounge,51,609,44208,1,41.10787964,14.20880985,9500,lounge 51,6,716.3166895,7775.61667,1
1114,lounge,51,609,114000,1,40.84590149,14.36927032,4600,lounge 51,6,5316.215172,17045.88788,1
1115,lounge,51,640,33389,1,41.10787964,14.20880985,8900,lounge 51,6,747.3166895,6148.759527,1
1116,sport,73,4414,190000,1,41.90322113,12.49565029,3800,sport 73,5,8342.398871,28335.19984,1
1117,pop,51,4414,119000,1,45.50133896,9.025719643,4490,pop 51,3,9010.527059,18287.50387,1
1118,lounge,51,640,41000,1,43.06753159,12.55154991,10800,lounge 51,6,747.6190815,7507.517012,1
1119,pop,51,1886,33530,1,40.9921608,14.21393013,7300,pop 51,3,1993.206091,6117.886584,1
1120,lounge,51,670,30357,1,45.60982895,9.147000313,9990,lounge 51,6,776.7568293,5875.53669,1
1121,pop,51,731,39900,1,45.57402039,10.00240993,9850,pop 51,3,838.5764303,7227.225204,1
1122,lounge,51,1035,25000,1,41.05591965,14.29944038,9500,lounge 51,6,1142.35536,5092.479337,1
1123,pop,51,790,36060,1,45.46796036,9.181779861,9990,pop 51,3,896.6497402,6706.949963,1
1124,lounge,51,1308,49000,1,45.46796036,9.181779861,9490,lounge 51,6,1414.64974,8558.521391,1
1125,lounge,51,762,41110,1,42.10424042,13.60245895,10300,lounge 51,6,869.7066994,7469.243814,1
1126,pop,51,2374,108000,1,45.78366852,8.967240334,7400,pop 51,3,2480.750909,16840.39299,1
1127,lounge,51,701,39207,1,41.10787964,14.20880985,8900,lounge 51,6,808.3166895,6988.61667,1
1128,pop,51,2343,82000,1,45.60697174,9.629229546,6490,pop 51,3,2450.236201,12991.74803,1
1129,pop,51,1066,66000,1,40.8401413,14.25226021,7900,pop 51,3,1173.092402,10725.0132,1
1130,pop,51,790,39144,1,45.70724869,11.4776001,9700,pop 51,3,899.1848488,7106.454978,1
1131,lounge,51,1127,24000,1,40.3579483,18.16801071,10990,lounge 51,6,1237.525959,5176.075137,1
1132,lounge,51,790,30779,1,45.29212189,12.03197956,10490,lounge 51,6,899.3241015,6024.760586,1
1133,lounge,51,1217,56779,1,45.66635895,12.24188995,10800,lounge 51,6,1326.908249,9844.415464,1
1134,lounge,51,762,22770,1,45.53266144,9.038920403,10900,lounge 51,6,868.5715818,4934.79594,1
1135,pop,51,366,17845,1,45.46796036,9.181779861,9800,pop 51,3,472.6497402,4017.09282,1
1136,lounge,51,456,11511,1,45.43610001,8.887869835,9890,lounge 51,6,562.3239698,3138.331996,1
1137,pop,51,701,47600,1,41.8230896,12.80220985,8500,pop 51,3,807.6252995,8129.946471,1
1138,lounge,51,4049,158000,1,40.94717026,14.37254047,4500,lounge 51,6,8656.319711,23808.75996,1
1139,lounge,51,640,32328,1,41.10787964,14.20880985,8900,lounge 51,6,747.3166895,5997.188098,1
1140,pop,51,3804,110000,1,45.77658844,12.04730034,3900,pop 51,3,7813.823889,16830.83198,1
1141,lounge,51,2861,65000,1,39.69966125,9.577730179,5800,lounge 51,6,2962.277391,10538.18248,1
1142,lounge,51,3684,134000,1,44.50482178,11.34517956,5500,lounge 51,6,3791.850001,20470.97857,1
1143,lounge,51,1005,28000,1,44.09373856,12.39601994,9800,lounge 51,6,1113.489759,5559.784251,1
1144,sport,51,4535,133900,1,44.03533173,10.13949013,5900,sport 51,5,4641.174822,20635.02497,1
1145,lounge,77,1674,32654,1,40.8401413,14.25226021,9990,lounge 77,6,1807.092402,6350.870343,1
1146,lounge,51,456,14970,1,45.81475067,8.830129623,10700,lounge 51,6,562.6448803,3748.234983,1
1147,lounge,51,397,18324,1,45.43610001,8.887869835,9990,lounge 51,6,503.3239698,4117.474853,1
1148,lounge,74,3957,235000,1,45.96493149,12.6445303,5700,lounge 74,6,4090.609462,34970.80135,1
1149,lounge,51,2739,82000,1,45.63032913,12.56696033,6900,lounge 51,6,2849.197289,13107.74247,1
1150,lounge,51,397,11997,1,41.08335114,16.77858925,9999,lounge 51,6,506.8619404,3215.408849,1
1151,lounge,51,366,17559,1,45.43811035,12.31814957,10800,lounge 51,6,475.7562599,4119.96518,1
1152,lounge,51,366,13464,1,45.36685944,10.21848011,9699,lounge 51,6,473.5853396,3377.369334,1
1153,lounge,51,1066,59961,1,40.75220871,14.45341015,7479,lounge 51,6,1173.205619,9802.600803,1
1154,lounge,51,425,16805,1,40.8401413,14.25226021,10690,lounge 51,6,532.0924015,4004.584629,1
1155,lounge,51,701,14500,1,45.43811035,12.31814957,10000,lounge 51,6,810.7562599,3616.536609,1
1156,sport,51,4474,88578,1,40.3579483,18.16801071,5790,sport 51,5,4584.525959,14136.64657,1
1157,lounge,51,4322,116210,1,45.78366852,8.967240334,6250,lounge 51,6,4428.750909,18127.6787,1
1158,pop,51,1066,65689,1,44.50883865,11.46907997,8500,pop 51,3,1173.977919,10766.42542,1
1159,lounge,51,1155,53000,1,45.46796036,9.181779861,9990,lounge 51,6,1261.64974,9179.521391,1
1160,lounge,51,670,30000,1,45.76464844,8.99450016,10800,lounge 51,6,776.7591486,5940.251307,1
1161,lounge,51,456,15344,1,45.43610001,8.887869835,9890,lounge 51,6,562.3239698,3685.903424,1
1162,pop,51,397,17000,1,41.90322113,12.49565029,9970,pop 51,3,503.3988714,3925.056982,1
1163,pop,51,1736,50059,1,41.90322113,12.49565029,7350,pop 51,3,1842.398871,8464.771267,1
1164,lounge,51,397,11997,1,41.90322113,12.49565029,9999,lounge 51,6,503.3988714,3214.914124,1
1165,lounge,51,397,19510,1,45.43811035,12.31814957,10800,lounge 51,6,506.7562599,4403.108037,1
1166,lounge,51,397,14796,1,45.36685944,10.21848011,9999,lounge 51,6,504.5853396,3614.940763,1
1167,lounge,51,701,19000,1,40.73484039,14.57341957,9299,lounge 51,6,808.30826,4158.90118,1
1168,pop,51,2192,69000,1,41.46273041,12.90528011,6900,pop 51,3,2298.368011,11171.48114,1
1169,lounge,51,821,14630,1,44.09373856,12.39601994,10900,lounge 51,6,929.4897585,3780.641394,1
1170,pop,51,1431,87000,1,44.50883865,11.46907997,7450,pop 51,3,1538.977919,13712.99685,1
1171,lounge,51,3835,124000,1,45.69522858,9.669509888,5200,lounge 51,6,3942.364738,19021.05211,1
1172,lounge,51,670,31000,1,45.76464844,8.99450016,10800,lounge 51,6,776.7591486,6083.10845,1
1173,lounge,51,3319,129000,1,43.88206863,11.10035038,5800,lounge 51,6,3425.982419,19747.2832,1
1174,lounge,51,3197,72900,1,45.43244934,9.10958004,8500,lounge 51,6,3303.542029,12101.22029,1
1175,pop,51,366,14730,1,44.51242828,11.12837982,9500,pop 51,3,473.6408081,3529.377258,1
1176,lounge,51,397,11997,1,45.66635895,12.24188995,9999,lounge 51,6,506.9082489,3215.415464,1
1177,lounge,51,397,12473,1,45.43811035,12.31814957,10800,lounge 51,6,506.7562599,3397.822323,1
1178,lounge,51,1431,30200,1,44.50482178,11.34517956,9900,lounge 51,6,1538.850001,5949.121429,1
1179,lounge,51,640,40600,1,43.06753159,12.55154991,10800,lounge 51,6,747.6190815,7450.374155,1
1180,lounge,74,3804,62000,1,45.07133102,7.515940189,5900,lounge 74,6,3931.587271,10262.36961,1
1181,lounge,51,366,14500,1,45.43811035,12.31814957,10100,lounge 51,6,475.7562599,3582.96518,1
1182,pop,51,2831,79271,1,40.3579483,18.16801071,8490,pop 51,3,2941.525959,12957.78942,1
1183,lounge,51,2831,134000,1,40.9556694,14.53141022,5800,lounge 51,6,2938.48708,20391.92673,1
1184,lounge,51,790,33597,1,45.46796036,9.181779861,9790,lounge 51,6,896.6497402,6326.949963,1
1185,lounge,51,1005,51000,1,40.91136169,14.21119976,8799,lounge 51,6,1112.122561,8702.303223,1
1186,lounge,51,670,30000,1,45.76464844,8.99450016,10800,lounge 51,6,776.7591486,5940.251307,1
1187,lounge,51,1827,81600,1,40.56082916,17.80801964,6490,lounge 51,6,1937.368849,12861.76698,1
1188,lounge,51,821,26330,1,41.90322113,12.49565029,10500,lounge 51,6,927.3988714,5394.62841,1
1189,lounge,51,1217,28000,1,40.65832138,17.70716095,8600,lounge 51,6,1327.365482,5418.909355,1
1190,lounge,51,366,13269,1,45.43811035,12.31814957,10800,lounge 51,6,475.7562599,3507.108037,1
1191,lounge,51,2131,59000,1,42.10237122,12.17640018,8400,lounge 51,6,2237.278771,9948.896967,1
1192,pop,51,731,33961,1,45.65993118,8.792559624,10200,pop 51,3,837.4524908,6428.63607,1
1193,lounge,51,425,24500,1,45.43811035,12.31814957,10100,lounge 51,6,534.7562599,5019.96518,1
1194,pop,51,3623,77000,1,45.63404083,10.19487,7990,pop 51,3,3730.828911,12674.68984,1
1195,lounge,51,1155,32000,1,41.68379974,12.77451992,8900,lounge 51,6,1261.45832,6023.77976,1
1196,lounge,51,1827,39439,1,45.66067886,10.06460953,9400,lounge 51,6,1934.725288,7254.103613,1
1197,pop,51,366,19220,1,45.43811035,12.31814957,9800,pop 51,3,475.7562599,4213.96518,1
1198,sport,51,4261,95000,1,43.37266159,13.21980953,4800,sport 51,5,9169.592471,14881.94178,1
1199,lounge,51,1155,38000,1,41.2392807,13.93301964,8999,lounge 51,6,1262.1723,6895.167471,1
1200,lounge,51,640,33000,1,45.40507126,9.927339554,9900,lounge 51,6,747.3324108,6236.047487,1
1201,lounge,51,701,42915,1,45.06967926,7.704919815,9500,lounge 51,6,805.7745991,7603.682086,1
1202,pop,51,790,50740,1,40.87142944,14.43896008,8300,pop 51,3,897.3103895,8562.758627,1
1203,lounge,51,456,19494,1,44.38822174,7.54832983,10900,lounge 51,6,559.9365516,4422.705222,1
1204,pop,51,1766,80000,1,42.10237122,12.17640018,7500,pop 51,3,1872.278771,12767.75411,1
1205,lounge,51,2162,78817,1,45.40943909,11.87170982,8500,lounge 51,6,2271.281149,12799.04016,1
1206,lounge,51,731,20000,1,41.57223892,13.33368969,9900,lounge 51,6,837.9059286,4391.843704,1
1207,lounge,51,670,24598,1,45.43811035,12.31814957,10000,lounge 51,6,779.7562599,5054.679466,1
1208,pop,51,731,25000,1,41.72117996,12.67368031,10400,pop 51,3,837.3948603,5177.056409,1
1209,lounge,51,2861,108000,2,43.56518173,11.17848015,6900,lounge 51,6,2968.743662,16838.96338,0
1210,lounge,51,2251,57688,2,45.73727036,11.38978958,8800,lounge 51,6,2361.12706,9836.161009,0
1211,lounge,51,456,13250,2,42.10237122,12.17640018,10890,lounge 51,6,563.2787714,3529.611253,0
1212,lounge,51,1155,40700,1,41.90322113,12.49565029,8750,lounge 51,6,1261.398871,7245.199839,1
1213,lounge,51,670,29000,1,45.40507126,9.927339554,9900,lounge 51,6,777.3324108,5668.90463,1
1214,lounge,51,1186,14500,1,41.90322113,12.49565029,10990,lounge 51,6,1292.398871,3826.771267,1
1215,pop,51,790,42259,1,40.87142944,14.43896008,8300,pop 51,3,897.3103895,7351.187199,1
1216,lounge,51,670,5140,1,44.90724182,8.611559868,9500,lounge 51,6,775.5188017,2202.931257,1
1217,lounge,51,3653,122649,1,44.64313126,10.9340601,5300,lounge 51,6,3760.577191,18816.36817,1
1218,lounge,51,3227,54877,1,45.53659058,10.23204041,9900,lounge 51,6,3334.768631,9730.966947,1
1219,lounge,51,882,25000,1,44.90724182,8.611559868,8900,lounge 51,6,987.5188017,4984.645543,1
1220,lounge,51,3074,98000,1,45.60689163,9.306619644,6500,lounge 51,6,3180.913511,15383.70193,1
1221,lounge,51,2101,46000,1,43.56518173,11.17848015,9200,lounge 51,6,2207.743662,8201.820523,1
1222,lounge,51,821,15546,1,41.90322113,12.49565029,9500,lounge 51,6,927.3988714,3711.199839,1
1223,pop,51,1278,41000,1,40.74824142,14.52834988,7799,pop 51,3,1385.276591,7169.468084,1
1224,lounge,51,640,33007,1,41.10787964,14.20880985,9700,lounge 51,6,747.3166895,6208.473813,1
1225,pop,51,517,23000,1,45.06967926,7.704919815,10990,pop 51,3,621.7745991,4944.824943,1
1226,pop,51,2282,85000,1,45.6835289,11.95294952,8400,pop 51,3,2391.636478,13684.80521,1
1227,lounge,51,366,11500,1,44.51242828,11.12837982,10400,lounge 51,6,473.6408081,3196.948687,1
1228,pop,51,366,19455,1,45.51256943,10.32901001,9500,pop 51,3,473.8415794,4204.40594,1
1229,lounge,51,397,15999,1,45.36685944,10.21848011,9999,lounge 51,6,504.5853396,3786.797906,1
1230,lounge,51,3135,89000,1,46.16872025,12.70748997,6900,lounge 51,6,3245.87621,14164.41089,1
1231,lounge,51,2162,78817,1,45.92216873,12.36149979,8500,lounge 51,6,2272.283669,12799.18338,1
1232,lounge,51,2861,47016,1,45.53659058,10.23204041,7900,lounge 51,6,2968.768631,8269.966947,1
1233,lounge,51,790,18700,1,41.57223892,13.33368969,9900,lounge 51,6,896.9059286,4214.55799,1
1234,lounge,51,1370,55600,1,40.33591843,15.33714008,9300,lounge 51,6,1477.673059,9483.239008,1
1235,lounge,51,790,40000,1,45.58409119,9.270959854,9900,lounge 51,6,896.855051,7257.407864,1
1236,lounge,51,1613,45000,1,44.29430008,9.674440384,8800,lounge 51,6,1718.96874,7931.995534,1
1237,lounge,51,2162,66900,1,45.67483902,9.687859535,8500,lounge 51,6,2269.362699,11096.33753,1
1238,lounge,51,701,31331,1,41.10787964,14.20880985,9700,lounge 51,6,808.3166895,5977.759527,1
1239,lounge,51,456,14900,1,45.71659088,9.708080292,10400,lounge 51,6,563.4246712,3695.489239,1
1240,pop,51,4383,107600,1,44.63998032,8.64468956,3950,pop 51,3,8438.28467,16577.18352,1
1241,sport,51,3623,185000,1,45.02709961,12.22085953,4400,sport 51,5,8132.247959,27590.89257,1
1242,lounge,51,1917,53182,1,45.62813187,9.045459747,7900,lounge 51,6,2023.673592,9015.810513,1
1243,lounge,51,731,9600,1,40.66714096,16.60445023,10500,lounge 51,6,840.2715912,2992.181656,1
1244,lounge,51,640,39414,1,41.10787964,14.20880985,8900,lounge 51,6,747.3166895,7009.473813,1
1245,pop,51,366,5870,1,41.08335114,16.77858925,10999,pop 51,3,475.8619404,2478.123134,1
1246,lounge,51,1858,94752,1,45.53659058,10.23204041,7900,lounge 51,6,1965.768631,14946.1098,1
1247,lounge,51,790,18300,1,41.57223892,13.33368969,9980,lounge 51,6,896.9059286,4168.843704,1
1248,pop,51,3500,105026,1,40.3579483,18.16801071,5490,pop 51,3,3610.525959,16304.07514,1
1249,pop,51,1858,108650,1,45.67927933,9.237190247,6790,pop 51,3,1964.91647,16772.41664,1
1250,lounge,51,397,13988,1,45.70724869,11.4776001,10500,lounge 51,6,506.1848488,3571.312121,1
1251,lounge,51,762,20000,1,41.90322113,12.49565029,8990,lounge 51,6,868.3988714,4266.199839,1
1252,lounge,51,640,41810,1,41.10787964,14.20880985,9700,lounge 51,6,747.3166895,7466.045241,1
